date,district,soil_moisture_simulated,soil_moisture_source
2020-08-24,Tiruvallur,1.0,simulated
2020-08-25,Tiruvallur,1.0,simulated
2020-08-26,Tiruvallur,1.0,simulated
2020-08-27,Tiruvallur,0.99624,simulated
2020-08-28,Tiruvallur,0.9852400000000001,simulated
2020-08-29,Tiruvallur,0.9754000000000002,simulated
2020-08-30,Tiruvallur,1.0,simulated
2020-08-31,Tiruvallur,1.0,simulated
2020-09-01,Tiruvallur,1.0,simulated
2020-09-02,Tiruvallur,1.0,simulated
2020-09-03,Tiruvallur,1.0,simulated
2020-09-04,Tiruvallur,1.0,simulated
2020-09-05,Tiruvallur,0.9954799999999999,simulated
2020-09-06,Tiruvallur,1.0,simulated
2020-09-07,Tiruvallur,1.0,simulated
2020-09-08,Tiruvallur,0.99276,simulated
2020-09-09,Tiruvallur,1.0,simulated
2020-09-10,Tiruvallur,0.99668,simulated
2020-09-11,Tiruvallur,0.9896,simulated
2020-09-12,Tiruvallur,1.0,simulated
2020-09-13,Tiruvallur,1.0,simulated
2020-09-14,Tiruvallur,1.0,simulated
2020-09-15,Tiruvallur,0.9978799999999999,simulated
2020-09-16,Tiruvallur,1.0,simulated
2020-09-17,Tiruvallur,1.0,simulated
2020-09-18,Tiruvallur,1.0,simulated
2020-09-19,Tiruvallur,1.0,simulated
2020-09-20,Tiruvallur,1.0,simulated
2020-09-21,Tiruvallur,0.98908,simulated
2020-09-22,Tiruvallur,0.97756,simulated
2020-09-23,Tiruvallur,0.96604,simulated
2020-09-24,Tiruvallur,0.9549200000000001,simulated
2020-09-25,Tiruvallur,1.0,simulated
2020-09-26,Tiruvallur,1.0,simulated
2020-09-27,Tiruvallur,0.9912,simulated
2020-09-28,Tiruvallur,0.99068,simulated
2020-09-29,Tiruvallur,1.0,simulated
2020-09-30,Tiruvallur,1.0,simulated
2020-10-01,Tiruvallur,1.0,simulated
2020-10-02,Tiruvallur,0.98896,simulated
2020-10-03,Tiruvallur,0.97832,simulated
2020-10-04,Tiruvallur,0.9665199999999999,simulated
2020-10-05,Tiruvallur,0.95468,simulated
2020-10-06,Tiruvallur,0.9434400000000001,simulated
2020-10-07,Tiruvallur,0.9326800000000001,simulated
2020-10-08,Tiruvallur,0.9245600000000002,simulated
2020-10-09,Tiruvallur,0.9857600000000002,simulated
2020-10-10,Tiruvallur,1.0,simulated
2020-10-11,Tiruvallur,1.0,simulated
2020-10-12,Tiruvallur,1.0,simulated
2020-10-13,Tiruvallur,1.0,simulated
2020-10-14,Tiruvallur,0.9889999999999999,simulated
2020-10-15,Tiruvallur,0.9774399999999999,simulated
2020-10-16,Tiruvallur,0.9701999999999998,simulated
2020-10-17,Tiruvallur,1.0,simulated
2020-10-18,Tiruvallur,1.0,simulated
2020-10-19,Tiruvallur,1.0,simulated
2020-10-20,Tiruvallur,1.0,simulated
2020-10-21,Tiruvallur,1.0,simulated
2020-10-22,Tiruvallur,1.0,simulated
2020-10-23,Tiruvallur,1.0,simulated
2020-10-24,Tiruvallur,0.9918799999999999,simulated
2020-10-25,Tiruvallur,0.9808399999999998,simulated
2020-10-26,Tiruvallur,0.9706399999999998,simulated
2020-10-27,Tiruvallur,0.9703199999999998,simulated
2020-10-28,Tiruvallur,1.0,simulated
2020-10-29,Tiruvallur,1.0,simulated
2020-10-30,Tiruvallur,0.99368,simulated
2020-10-31,Tiruvallur,0.98308,simulated
2020-11-01,Tiruvallur,0.97236,simulated
2020-11-02,Tiruvallur,0.96576,simulated
2020-11-03,Tiruvallur,0.95792,simulated
2020-11-04,Tiruvallur,0.98388,simulated
2020-11-05,Tiruvallur,1.0,simulated
2020-11-06,Tiruvallur,1.0,simulated
2020-11-07,Tiruvallur,1.0,simulated
2020-11-08,Tiruvallur,0.9995999999999999,simulated
2020-11-09,Tiruvallur,0.98932,simulated
2020-11-10,Tiruvallur,0.97936,simulated
2020-11-11,Tiruvallur,0.9812000000000001,simulated
2020-11-12,Tiruvallur,1.0,simulated
2020-11-13,Tiruvallur,1.0,simulated
2020-11-14,Tiruvallur,1.0,simulated
2020-11-15,Tiruvallur,1.0,simulated
2020-11-16,Tiruvallur,1.0,simulated
2020-11-17,Tiruvallur,1.0,simulated
2020-11-18,Tiruvallur,1.0,simulated
2020-11-19,Tiruvallur,0.9950000000000001,simulated
2020-11-20,Tiruvallur,0.9853600000000001,simulated
2020-11-21,Tiruvallur,0.9757600000000001,simulated
2020-11-22,Tiruvallur,0.96628,simulated
2020-11-23,Tiruvallur,0.96328,simulated
2020-11-24,Tiruvallur,1.0,simulated
2020-11-25,Tiruvallur,1.0,simulated
2020-11-26,Tiruvallur,1.0,simulated
2020-11-27,Tiruvallur,1.0,simulated
2020-11-28,Tiruvallur,1.0,simulated
2020-11-29,Tiruvallur,1.0,simulated
2020-11-30,Tiruvallur,0.9994400000000001,simulated
2020-12-01,Tiruvallur,0.9894000000000001,simulated
2020-12-02,Tiruvallur,1.0,simulated
2020-12-03,Tiruvallur,1.0,simulated
2020-12-04,Tiruvallur,1.0,simulated
2020-12-05,Tiruvallur,1.0,simulated
2020-12-06,Tiruvallur,1.0,simulated
2020-12-07,Tiruvallur,1.0,simulated
2020-12-08,Tiruvallur,1.0,simulated
2020-12-09,Tiruvallur,1.0,simulated
2020-12-10,Tiruvallur,0.99036,simulated
2020-12-11,Tiruvallur,0.98096,simulated
2020-12-12,Tiruvallur,0.97148,simulated
2020-12-13,Tiruvallur,0.96196,simulated
2020-12-14,Tiruvallur,0.9526,simulated
2020-12-15,Tiruvallur,0.9466,simulated
2020-12-16,Tiruvallur,0.9612799999999999,simulated
2020-12-17,Tiruvallur,0.965,simulated
2020-12-18,Tiruvallur,0.9586,simulated
2020-12-19,Tiruvallur,0.94988,simulated
2020-12-20,Tiruvallur,0.94004,simulated
2020-12-21,Tiruvallur,0.9306,simulated
2020-12-22,Tiruvallur,0.9214,simulated
2020-12-23,Tiruvallur,0.91216,simulated
2020-12-24,Tiruvallur,0.90316,simulated
2020-12-25,Tiruvallur,0.89384,simulated
2020-12-26,Tiruvallur,0.88464,simulated
2020-12-27,Tiruvallur,0.8752,simulated
2020-12-28,Tiruvallur,0.8657199999999999,simulated
2020-12-29,Tiruvallur,0.8571199999999999,simulated
2020-12-30,Tiruvallur,0.9019999999999999,simulated
2020-12-31,Tiruvallur,0.8943199999999999,simulated
2021-01-01,Tiruvallur,0.8870399999999998,simulated
2021-01-02,Tiruvallur,0.9533199999999998,simulated
2021-01-03,Tiruvallur,0.9657999999999999,simulated
2021-01-04,Tiruvallur,0.9614799999999999,simulated
2021-01-05,Tiruvallur,1.0,simulated
2021-01-06,Tiruvallur,1.0,simulated
2021-01-07,Tiruvallur,1.0,simulated
2021-01-08,Tiruvallur,1.0,simulated
2021-01-09,Tiruvallur,0.9984799999999999,simulated
2021-01-10,Tiruvallur,0.9902399999999998,simulated
2021-01-11,Tiruvallur,0.9921599999999998,simulated
2021-01-12,Tiruvallur,0.9893999999999998,simulated
2021-01-13,Tiruvallur,0.9795599999999999,simulated
2021-01-14,Tiruvallur,0.9818399999999999,simulated
2021-01-15,Tiruvallur,0.97212,simulated
2021-01-16,Tiruvallur,0.9626,simulated
2021-01-17,Tiruvallur,0.9534,simulated
2021-01-18,Tiruvallur,0.9446000000000001,simulated
2021-01-19,Tiruvallur,0.9350400000000001,simulated
2021-01-20,Tiruvallur,0.9253600000000001,simulated
2021-01-21,Tiruvallur,0.9213600000000001,simulated
2021-01-22,Tiruvallur,0.9112800000000001,simulated
2021-01-23,Tiruvallur,0.9014800000000001,simulated
2021-01-24,Tiruvallur,0.8923600000000002,simulated
2021-01-25,Tiruvallur,0.8834000000000002,simulated
2021-01-26,Tiruvallur,0.8739600000000002,simulated
2021-01-27,Tiruvallur,0.8646400000000002,simulated
2021-01-28,Tiruvallur,0.8556000000000002,simulated
2021-01-29,Tiruvallur,0.8470000000000002,simulated
2021-01-30,Tiruvallur,0.8370400000000002,simulated
2021-01-31,Tiruvallur,0.8271200000000002,simulated
2021-02-01,Tiruvallur,0.8171600000000002,simulated
2021-02-02,Tiruvallur,0.8078800000000003,simulated
2021-02-03,Tiruvallur,0.7980800000000002,simulated
2021-02-04,Tiruvallur,0.7886400000000002,simulated
2021-02-05,Tiruvallur,0.7793600000000003,simulated
2021-02-06,Tiruvallur,0.7700800000000003,simulated
2021-02-07,Tiruvallur,0.7608000000000004,simulated
2021-02-08,Tiruvallur,0.7514400000000003,simulated
2021-02-09,Tiruvallur,0.7418400000000003,simulated
2021-02-10,Tiruvallur,0.7326000000000003,simulated
2021-02-11,Tiruvallur,0.7233600000000002,simulated
2021-02-12,Tiruvallur,0.7139200000000002,simulated
2021-02-13,Tiruvallur,0.7044000000000002,simulated
2021-02-14,Tiruvallur,0.6948400000000002,simulated
2021-02-15,Tiruvallur,0.6851600000000002,simulated
2021-02-16,Tiruvallur,0.6753200000000003,simulated
2021-02-17,Tiruvallur,0.6656400000000002,simulated
2021-02-18,Tiruvallur,0.6556400000000002,simulated
2021-02-19,Tiruvallur,0.6758400000000002,simulated
2021-02-20,Tiruvallur,0.7040000000000003,simulated
2021-02-21,Tiruvallur,0.7474000000000003,simulated
2021-02-22,Tiruvallur,0.7420800000000003,simulated
2021-02-23,Tiruvallur,0.7319200000000003,simulated
2021-02-24,Tiruvallur,0.7218800000000003,simulated
2021-02-25,Tiruvallur,0.7118800000000003,simulated
2021-02-26,Tiruvallur,0.7016800000000003,simulated
2021-02-27,Tiruvallur,0.6913200000000003,simulated
2021-02-28,Tiruvallur,0.6811600000000003,simulated
2021-03-01,Tiruvallur,0.6707200000000003,simulated
2021-03-02,Tiruvallur,0.6602000000000003,simulated
2021-03-03,Tiruvallur,0.6500400000000004,simulated
2021-03-04,Tiruvallur,0.6400000000000003,simulated
2021-03-05,Tiruvallur,0.6298400000000004,simulated
2021-03-06,Tiruvallur,0.6193200000000004,simulated
2021-03-07,Tiruvallur,0.6086000000000005,simulated
2021-03-08,Tiruvallur,0.5979600000000005,simulated
2021-03-09,Tiruvallur,0.5872800000000005,simulated
2021-03-10,Tiruvallur,0.5763200000000005,simulated
2021-03-11,Tiruvallur,0.5652800000000004,simulated
2021-03-12,Tiruvallur,0.5548800000000005,simulated
2021-03-13,Tiruvallur,0.5444400000000005,simulated
2021-03-14,Tiruvallur,0.5337200000000005,simulated
2021-03-15,Tiruvallur,0.5227600000000006,simulated
2021-03-16,Tiruvallur,0.5117200000000005,simulated
2021-03-17,Tiruvallur,0.5010400000000005,simulated
2021-03-18,Tiruvallur,0.49020000000000047,simulated
2021-03-19,Tiruvallur,0.4795600000000005,simulated
2021-03-20,Tiruvallur,0.46888000000000046,simulated
2021-03-21,Tiruvallur,0.45820000000000044,simulated
2021-03-22,Tiruvallur,0.4472400000000004,simulated
2021-03-23,Tiruvallur,0.4362800000000004,simulated
2021-03-24,Tiruvallur,0.4251200000000004,simulated
2021-03-25,Tiruvallur,0.41372000000000037,simulated
2021-03-26,Tiruvallur,0.4022000000000004,simulated
2021-03-27,Tiruvallur,0.3906000000000004,simulated
2021-03-28,Tiruvallur,0.3790000000000004,simulated
2021-03-29,Tiruvallur,0.3670800000000004,simulated
2021-03-30,Tiruvallur,0.3548000000000004,simulated
2021-03-31,Tiruvallur,0.3422400000000004,simulated
2021-04-01,Tiruvallur,0.32928000000000035,simulated
2021-04-02,Tiruvallur,0.31600000000000034,simulated
2021-04-03,Tiruvallur,0.3032800000000003,simulated
2021-04-04,Tiruvallur,0.29096000000000033,simulated
2021-04-05,Tiruvallur,0.27872000000000036,simulated
2021-04-06,Tiruvallur,0.26684000000000035,simulated
2021-04-07,Tiruvallur,0.25512000000000035,simulated
2021-04-08,Tiruvallur,0.24340000000000034,simulated
2021-04-09,Tiruvallur,0.23184000000000035,simulated
2021-04-10,Tiruvallur,0.22320000000000034,simulated
2021-04-11,Tiruvallur,0.21336000000000033,simulated
2021-04-12,Tiruvallur,0.20332000000000033,simulated
2021-04-13,Tiruvallur,0.19276000000000035,simulated
2021-04-14,Tiruvallur,0.22444000000000033,simulated
2021-04-15,Tiruvallur,0.23008000000000034,simulated
2021-04-16,Tiruvallur,0.22256000000000034,simulated
2021-04-17,Tiruvallur,0.21472000000000036,simulated
2021-04-18,Tiruvallur,0.20352000000000037,simulated
2021-04-19,Tiruvallur,0.19392000000000037,simulated
2021-04-20,Tiruvallur,0.18136000000000038,simulated
2021-04-21,Tiruvallur,0.1689600000000004,simulated
2021-04-22,Tiruvallur,0.1577200000000004,simulated
2021-04-23,Tiruvallur,0.1470400000000004,simulated
2021-04-24,Tiruvallur,0.1351600000000004,simulated
2021-04-25,Tiruvallur,0.12272000000000038,simulated
2021-04-26,Tiruvallur,0.11100000000000039,simulated
2021-04-27,Tiruvallur,0.0986000000000004,simulated
2021-04-28,Tiruvallur,0.0860000000000004,simulated
2021-04-29,Tiruvallur,0.0734000000000004,simulated
2021-04-30,Tiruvallur,0.0628000000000004,simulated
2021-05-01,Tiruvallur,0.051680000000000406,simulated
2021-05-02,Tiruvallur,0.04072000000000041,simulated
2021-05-03,Tiruvallur,0.03280000000000041,simulated
2021-05-04,Tiruvallur,0.026080000000000415,simulated
2021-05-05,Tiruvallur,0.013800000000000416,simulated
2021-05-06,Tiruvallur,0.003240000000000416,simulated
2021-05-07,Tiruvallur,0.0,simulated
2021-05-08,Tiruvallur,0.0,simulated
2021-05-09,Tiruvallur,0.0,simulated
2021-05-10,Tiruvallur,0.0,simulated
2021-05-11,Tiruvallur,0.0,simulated
2021-05-12,Tiruvallur,0.0,simulated
2021-05-13,Tiruvallur,0.0,simulated
2021-05-14,Tiruvallur,0.0,simulated
2021-05-15,Tiruvallur,0.0,simulated
2021-05-16,Tiruvallur,0.0,simulated
2021-05-17,Tiruvallur,0.0,simulated
2021-05-18,Tiruvallur,0.0,simulated
2021-05-19,Tiruvallur,0.018320000000000003,simulated
2021-05-20,Tiruvallur,0.09024000000000001,simulated
2021-05-21,Tiruvallur,0.11556,simulated
2021-05-22,Tiruvallur,0.11531999999999999,simulated
2021-05-23,Tiruvallur,0.10264,simulated
2021-05-24,Tiruvallur,0.0896,simulated
2021-05-25,Tiruvallur,0.07823999999999999,simulated
2021-05-26,Tiruvallur,0.06467999999999999,simulated
2021-05-27,Tiruvallur,0.051279999999999985,simulated
2021-05-28,Tiruvallur,0.038199999999999984,simulated
2021-05-29,Tiruvallur,0.025119999999999983,simulated
2021-05-30,Tiruvallur,0.014839999999999982,simulated
2021-05-31,Tiruvallur,0.007279999999999979,simulated
2021-06-01,Tiruvallur,0.0,simulated
2021-06-02,Tiruvallur,0.0,simulated
2021-06-03,Tiruvallur,0.0,simulated
2021-06-04,Tiruvallur,0.0,simulated
2021-06-05,Tiruvallur,0.04288,simulated
2021-06-06,Tiruvallur,0.03556,simulated
2021-06-07,Tiruvallur,0.022760000000000002,simulated
2021-06-08,Tiruvallur,0.01288,simulated
2021-06-09,Tiruvallur,0.00032000000000000084,simulated
2021-06-10,Tiruvallur,0.0,simulated
2021-06-11,Tiruvallur,0.0,simulated
2021-06-12,Tiruvallur,0.0,simulated
2021-06-13,Tiruvallur,0.0,simulated
2021-06-14,Tiruvallur,0.0,simulated
2021-06-15,Tiruvallur,0.0,simulated
2021-06-16,Tiruvallur,0.0,simulated
2021-06-17,Tiruvallur,0.0,simulated
2021-06-18,Tiruvallur,0.0,simulated
2021-06-19,Tiruvallur,0.0,simulated
2021-06-20,Tiruvallur,0.0,simulated
2021-06-21,Tiruvallur,0.0,simulated
2021-06-22,Tiruvallur,0.0,simulated
2021-06-23,Tiruvallur,0.007319999999999998,simulated
2021-06-24,Tiruvallur,0.022679999999999995,simulated
2021-06-25,Tiruvallur,0.010279999999999996,simulated
2021-06-26,Tiruvallur,0.0,simulated
2021-06-27,Tiruvallur,0.0122,simulated
2021-06-28,Tiruvallur,0.01124,simulated
2021-06-29,Tiruvallur,0.0027599999999999986,simulated
2021-06-30,Tiruvallur,0.0,simulated
2021-07-01,Tiruvallur,0.02212,simulated
2021-07-02,Tiruvallur,0.09879999999999999,simulated
2021-07-03,Tiruvallur,0.09683999999999998,simulated
2021-07-04,Tiruvallur,0.12836,simulated
2021-07-05,Tiruvallur,0.13404,simulated
2021-07-06,Tiruvallur,0.14195999999999998,simulated
2021-07-07,Tiruvallur,0.15639999999999998,simulated
2021-07-08,Tiruvallur,0.21395999999999998,simulated
2021-07-09,Tiruvallur,0.2426,simulated
2021-07-10,Tiruvallur,0.26164,simulated
2021-07-11,Tiruvallur,0.25536,simulated
2021-07-12,Tiruvallur,0.25104,simulated
2021-07-13,Tiruvallur,0.24943999999999997,simulated
2021-07-14,Tiruvallur,0.28987999999999997,simulated
2021-07-15,Tiruvallur,0.30448,simulated
2021-07-16,Tiruvallur,0.40003999999999995,simulated
2021-07-17,Tiruvallur,0.4273199999999999,simulated
2021-07-18,Tiruvallur,0.45763999999999994,simulated
2021-07-19,Tiruvallur,0.4495199999999999,simulated
2021-07-20,Tiruvallur,0.4374799999999999,simulated
2021-07-21,Tiruvallur,0.43171999999999994,simulated
2021-07-22,Tiruvallur,0.43359999999999993,simulated
2021-07-23,Tiruvallur,0.44071999999999995,simulated
2021-07-24,Tiruvallur,0.42915999999999993,simulated
2021-07-25,Tiruvallur,0.4173599999999999,simulated
2021-07-26,Tiruvallur,0.41603999999999985,simulated
2021-07-27,Tiruvallur,0.40359999999999985,simulated
2021-07-28,Tiruvallur,0.39095999999999986,simulated
2021-07-29,Tiruvallur,0.3783199999999999,simulated
2021-07-30,Tiruvallur,0.3656799999999999,simulated
2021-07-31,Tiruvallur,0.35359999999999986,simulated
2021-08-01,Tiruvallur,0.34115999999999985,simulated
2021-08-02,Tiruvallur,0.33151999999999987,simulated
2021-08-03,Tiruvallur,0.3187599999999999,simulated
2021-08-04,Tiruvallur,0.30647999999999986,simulated
2021-08-05,Tiruvallur,0.2966799999999999,simulated
2021-08-06,Tiruvallur,0.28771999999999986,simulated
2021-08-07,Tiruvallur,0.2831199999999998,simulated
2021-08-08,Tiruvallur,0.2876399999999998,simulated
2021-08-09,Tiruvallur,0.2932399999999998,simulated
2021-08-10,Tiruvallur,0.3311999999999998,simulated
2021-08-11,Tiruvallur,0.3364799999999998,simulated
2021-08-12,Tiruvallur,0.36131999999999975,simulated
2021-08-13,Tiruvallur,0.3799599999999998,simulated
2021-08-14,Tiruvallur,0.3687599999999998,simulated
2021-08-15,Tiruvallur,0.3709999999999998,simulated
2021-08-16,Tiruvallur,0.3636799999999998,simulated
2021-08-17,Tiruvallur,0.35555999999999977,simulated
2021-08-18,Tiruvallur,0.35327999999999976,simulated
2021-08-19,Tiruvallur,0.35519999999999974,simulated
2021-08-20,Tiruvallur,0.36227999999999977,simulated
2021-08-21,Tiruvallur,0.3696799999999998,simulated
2021-08-22,Tiruvallur,0.3955999999999998,simulated
2021-08-23,Tiruvallur,0.4051999999999998,simulated
2021-08-24,Tiruvallur,0.39455999999999974,simulated
2021-08-25,Tiruvallur,0.4445999999999998,simulated
2021-08-26,Tiruvallur,0.49127999999999983,simulated
2021-08-27,Tiruvallur,0.6199599999999998,simulated
2021-08-28,Tiruvallur,0.8617999999999998,simulated
2021-08-29,Tiruvallur,1.0,simulated
2021-08-30,Tiruvallur,0.9958800000000001,simulated
2021-08-31,Tiruvallur,0.9863600000000001,simulated
2021-09-01,Tiruvallur,0.99024,simulated
2021-09-02,Tiruvallur,1.0,simulated
2021-09-03,Tiruvallur,1.0,simulated
2021-09-04,Tiruvallur,1.0,simulated
2021-09-05,Tiruvallur,1.0,simulated
2021-09-06,Tiruvallur,1.0,simulated
2021-09-07,Tiruvallur,0.9884,simulated
2021-09-08,Tiruvallur,0.9769199999999999,simulated
2021-09-09,Tiruvallur,0.9651599999999999,simulated
2021-09-10,Tiruvallur,0.95344,simulated
2021-09-11,Tiruvallur,0.94712,simulated
2021-09-12,Tiruvallur,0.9378,simulated
2021-09-13,Tiruvallur,0.92568,simulated
2021-09-14,Tiruvallur,0.91352,simulated
2021-09-15,Tiruvallur,0.90148,simulated
2021-09-16,Tiruvallur,0.89804,simulated
2021-09-17,Tiruvallur,0.8892399999999999,simulated
2021-09-18,Tiruvallur,0.8834799999999999,simulated
2021-09-19,Tiruvallur,0.8976,simulated
2021-09-20,Tiruvallur,0.92024,simulated
2021-09-21,Tiruvallur,0.9186399999999999,simulated
2021-09-22,Tiruvallur,0.91192,simulated
2021-09-23,Tiruvallur,0.9226399999999999,simulated
2021-09-24,Tiruvallur,0.9646799999999999,simulated
2021-09-25,Tiruvallur,1.0,simulated
2021-09-26,Tiruvallur,1.0,simulated
2021-09-27,Tiruvallur,0.9884,simulated
2021-09-28,Tiruvallur,0.99848,simulated
2021-09-29,Tiruvallur,0.98712,simulated
2021-09-30,Tiruvallur,1.0,simulated
2021-10-01,Tiruvallur,1.0,simulated
2021-10-02,Tiruvallur,1.0,simulated
2021-10-03,Tiruvallur,1.0,simulated
2021-10-04,Tiruvallur,1.0,simulated
2021-10-05,Tiruvallur,1.0,simulated
2021-10-06,Tiruvallur,1.0,simulated
2021-10-07,Tiruvallur,1.0,simulated
2021-10-08,Tiruvallur,1.0,simulated
2021-10-09,Tiruvallur,1.0,simulated
2021-10-10,Tiruvallur,1.0,simulated
2021-10-11,Tiruvallur,1.0,simulated
2021-10-12,Tiruvallur,1.0,simulated
2021-10-13,Tiruvallur,1.0,simulated
2021-10-14,Tiruvallur,1.0,simulated
2021-10-15,Tiruvallur,0.99068,simulated
2021-10-16,Tiruvallur,1.0,simulated
2021-10-17,Tiruvallur,0.9965200000000001,simulated
2021-10-18,Tiruvallur,1.0,simulated
2021-10-19,Tiruvallur,0.9889999999999999,simulated
2021-10-20,Tiruvallur,1.0,simulated
2021-10-21,Tiruvallur,1.0,simulated
2021-10-22,Tiruvallur,1.0,simulated
2021-10-23,Tiruvallur,1.0,simulated
2021-10-24,Tiruvallur,1.0,simulated
2021-10-25,Tiruvallur,0.99716,simulated
2021-10-26,Tiruvallur,0.9955999999999999,simulated
2021-10-27,Tiruvallur,0.9873199999999999,simulated
2021-10-28,Tiruvallur,1.0,simulated
2021-10-29,Tiruvallur,1.0,simulated
2021-10-30,Tiruvallur,1.0,simulated
2021-10-31,Tiruvallur,1.0,simulated
2021-11-01,Tiruvallur,1.0,simulated
2021-11-02,Tiruvallur,1.0,simulated
2021-11-03,Tiruvallur,1.0,simulated
2021-11-04,Tiruvallur,1.0,simulated
2021-11-05,Tiruvallur,1.0,simulated
2021-11-06,Tiruvallur,1.0,simulated
2021-11-07,Tiruvallur,1.0,simulated
2021-11-08,Tiruvallur,1.0,simulated
2021-11-09,Tiruvallur,1.0,simulated
2021-11-10,Tiruvallur,1.0,simulated
2021-11-11,Tiruvallur,1.0,simulated
2021-11-12,Tiruvallur,1.0,simulated
2021-11-13,Tiruvallur,1.0,simulated
2021-11-14,Tiruvallur,1.0,simulated
2021-11-15,Tiruvallur,1.0,simulated
2021-11-16,Tiruvallur,1.0,simulated
2021-11-17,Tiruvallur,1.0,simulated
2021-11-18,Tiruvallur,1.0,simulated
2021-11-19,Tiruvallur,1.0,simulated
2021-11-20,Tiruvallur,1.0,simulated
2021-11-21,Tiruvallur,1.0,simulated
2021-11-22,Tiruvallur,1.0,simulated
2021-11-23,Tiruvallur,1.0,simulated
2021-11-24,Tiruvallur,0.99128,simulated
2021-11-25,Tiruvallur,1.0,simulated
2021-11-26,Tiruvallur,1.0,simulated
2021-11-27,Tiruvallur,1.0,simulated
2021-11-28,Tiruvallur,1.0,simulated
2021-11-29,Tiruvallur,1.0,simulated
2021-11-30,Tiruvallur,1.0,simulated
2021-12-01,Tiruvallur,1.0,simulated
2021-12-02,Tiruvallur,0.98984,simulated
2021-12-03,Tiruvallur,0.97992,simulated
2021-12-04,Tiruvallur,0.96984,simulated
2021-12-05,Tiruvallur,0.95936,simulated
2021-12-06,Tiruvallur,0.95072,simulated
2021-12-07,Tiruvallur,0.94036,simulated
2021-12-08,Tiruvallur,0.94324,simulated
2021-12-09,Tiruvallur,0.9456800000000001,simulated
2021-12-10,Tiruvallur,0.94696,simulated
2021-12-11,Tiruvallur,0.94712,simulated
2021-12-12,Tiruvallur,0.95988,simulated
2021-12-13,Tiruvallur,0.96388,simulated
2021-12-14,Tiruvallur,0.96344,simulated
2021-12-15,Tiruvallur,0.9546399999999999,simulated
2021-12-16,Tiruvallur,0.9448399999999999,simulated
2021-12-17,Tiruvallur,0.9351999999999999,simulated
2021-12-18,Tiruvallur,0.92748,simulated
2021-12-19,Tiruvallur,0.91824,simulated
2021-12-20,Tiruvallur,0.9088799999999999,simulated
2021-12-21,Tiruvallur,0.8996,simulated
2021-12-22,Tiruvallur,0.8904799999999999,simulated
2021-12-23,Tiruvallur,0.8815599999999999,simulated
2021-12-24,Tiruvallur,0.8726399999999999,simulated
2021-12-25,Tiruvallur,0.8635199999999998,simulated
2021-12-26,Tiruvallur,0.8541999999999998,simulated
2021-12-27,Tiruvallur,0.8446799999999999,simulated
2021-12-28,Tiruvallur,0.8441599999999999,simulated
2021-12-29,Tiruvallur,0.8398799999999998,simulated
2021-12-30,Tiruvallur,0.9294799999999999,simulated
2021-12-31,Tiruvallur,0.9633999999999999,simulated
2022-01-01,Tiruvallur,0.9903999999999998,simulated
2022-01-02,Tiruvallur,0.9829999999999998,simulated
2022-01-03,Tiruvallur,0.9739599999999998,simulated
2022-01-04,Tiruvallur,0.9645599999999999,simulated
2022-01-05,Tiruvallur,0.9551999999999998,simulated
2022-01-06,Tiruvallur,0.9469599999999998,simulated
2022-01-07,Tiruvallur,0.9518799999999997,simulated
2022-01-08,Tiruvallur,0.9433599999999998,simulated
2022-01-09,Tiruvallur,0.9347999999999997,simulated
2022-01-10,Tiruvallur,0.9250399999999998,simulated
2022-01-11,Tiruvallur,0.9162799999999998,simulated
2022-01-12,Tiruvallur,0.9112399999999998,simulated
2022-01-13,Tiruvallur,0.9138799999999998,simulated
2022-01-14,Tiruvallur,0.9131199999999998,simulated
2022-01-15,Tiruvallur,0.9128799999999999,simulated
2022-01-16,Tiruvallur,0.9115199999999999,simulated
2022-01-17,Tiruvallur,0.9030799999999999,simulated
2022-01-18,Tiruvallur,0.8989599999999999,simulated
2022-01-19,Tiruvallur,0.8894799999999998,simulated
2022-01-20,Tiruvallur,0.8800799999999999,simulated
2022-01-21,Tiruvallur,0.8703199999999999,simulated
2022-01-22,Tiruvallur,0.8601999999999999,simulated
2022-01-23,Tiruvallur,0.8496399999999998,simulated
2022-01-24,Tiruvallur,0.8429199999999999,simulated
2022-01-25,Tiruvallur,0.8369199999999999,simulated
2022-01-26,Tiruvallur,0.8425999999999998,simulated
2022-01-27,Tiruvallur,0.8507599999999998,simulated
2022-01-28,Tiruvallur,0.8421199999999999,simulated
2022-01-29,Tiruvallur,0.8333599999999999,simulated
2022-01-30,Tiruvallur,0.8309599999999999,simulated
2022-01-31,Tiruvallur,0.821,simulated
2022-02-01,Tiruvallur,0.8111999999999999,simulated
2022-02-02,Tiruvallur,0.8018,simulated
2022-02-03,Tiruvallur,0.7922399999999999,simulated
2022-02-04,Tiruvallur,0.78204,simulated
2022-02-05,Tiruvallur,0.77664,simulated
2022-02-06,Tiruvallur,0.77864,simulated
2022-02-07,Tiruvallur,0.76872,simulated
2022-02-08,Tiruvallur,0.759,simulated
2022-02-09,Tiruvallur,0.7492,simulated
2022-02-10,Tiruvallur,0.7392799999999999,simulated
2022-02-11,Tiruvallur,0.7292799999999999,simulated
2022-02-12,Tiruvallur,0.7191599999999999,simulated
2022-02-13,Tiruvallur,0.7120799999999999,simulated
2022-02-14,Tiruvallur,0.7046399999999999,simulated
2022-02-15,Tiruvallur,0.69468,simulated
2022-02-16,Tiruvallur,0.6848,simulated
