date,district,soil_moisture,soil_moisture_source,soil_source
2016-04-05,Nagapattinam,0.0,simulated,simulated
2016-04-06,Nagapattinam,0.0,simulated,simulated
2016-04-07,Nagapattinam,0.0,simulated,simulated
2016-04-08,Nagapattinam,0.0,simulated,simulated
2016-04-09,Nagapattinam,0.0,simulated,simulated
2016-04-10,Nagapattinam,0.0,simulated,simulated
2016-04-11,Nagapattinam,0.0,simulated,simulated
2016-04-12,Nagapattinam,0.0,simulated,simulated
2016-04-13,Nagapattinam,0.0,simulated,simulated
2016-04-14,Nagapattinam,0.0,simulated,simulated
2016-04-15,Nagapattinam,0.0,simulated,simulated
2016-04-16,Nagapattinam,0.0,simulated,simulated
2016-04-17,Nagapattinam,0.0,simulated,simulated
2016-04-18,Nagapattinam,0.0,simulated,simulated
2016-04-19,Nagapattinam,0.0,simulated,simulated
2016-04-20,Nagapattinam,0.0,simulated,simulated
2016-04-21,Nagapattinam,0.0,simulated,simulated
2016-04-22,Nagapattinam,0.0,simulated,simulated
2016-04-23,Nagapattinam,0.0,simulated,simulated
2016-04-24,Nagapattinam,0.0,simulated,simulated
2016-04-25,Nagapattinam,0.0,simulated,simulated
2016-04-26,Nagapattinam,0.0,simulated,simulated
2016-04-27,Nagapattinam,0.0,simulated,simulated
2016-04-28,Nagapattinam,0.0,simulated,simulated
2016-04-29,Nagapattinam,0.0,simulated,simulated
2016-04-30,Nagapattinam,0.0,simulated,simulated
2016-05-01,Nagapattinam,0.0,simulated,simulated
2016-05-02,Nagapattinam,0.0,simulated,simulated
2016-05-03,Nagapattinam,0.0,simulated,simulated
2016-05-04,Nagapattinam,0.0,simulated,simulated
2016-05-05,Nagapattinam,0.0,simulated,simulated
2016-05-06,Nagapattinam,0.0,simulated,simulated
2016-05-07,Nagapattinam,0.0,simulated,simulated
2016-05-08,Nagapattinam,0.0,simulated,simulated
2016-05-09,Nagapattinam,0.0,simulated,simulated
2016-05-10,Nagapattinam,0.00852,simulated,simulated
2016-05-11,Nagapattinam,0.0196,simulated,simulated
2016-05-12,Nagapattinam,0.04104,simulated,simulated
2016-05-13,Nagapattinam,0.02876,simulated,simulated
2016-05-14,Nagapattinam,0.01652,simulated,simulated
2016-05-15,Nagapattinam,0.03368,simulated,simulated
2016-05-16,Nagapattinam,0.64764,simulated,simulated
2016-05-17,Nagapattinam,1.0,simulated,simulated
2016-05-18,Nagapattinam,1.0,simulated,simulated
2016-05-19,Nagapattinam,0.98796,simulated,simulated
2016-05-20,Nagapattinam,1.0,simulated,simulated
2016-05-21,Nagapattinam,0.98792,simulated,simulated
2016-05-22,Nagapattinam,0.97572,simulated,simulated
2016-05-23,Nagapattinam,0.96352,simulated,simulated
2016-05-24,Nagapattinam,0.95192,simulated,simulated
2016-05-25,Nagapattinam,0.93972,simulated,simulated
2016-05-26,Nagapattinam,0.9274,simulated,simulated
2016-05-27,Nagapattinam,0.9151200000000002,simulated,simulated
2016-05-28,Nagapattinam,0.90488,simulated,simulated
2016-05-29,Nagapattinam,0.90788,simulated,simulated
2016-05-30,Nagapattinam,0.8969200000000002,simulated,simulated
2016-05-31,Nagapattinam,0.8860000000000001,simulated,simulated
2016-06-01,Nagapattinam,0.8738800000000001,simulated,simulated
2016-06-02,Nagapattinam,0.8738000000000001,simulated,simulated
2016-06-03,Nagapattinam,0.87016,simulated,simulated
2016-06-04,Nagapattinam,0.91516,simulated,simulated
2016-06-05,Nagapattinam,0.92488,simulated,simulated
2016-06-06,Nagapattinam,0.92192,simulated,simulated
2016-06-07,Nagapattinam,0.92572,simulated,simulated
2016-06-08,Nagapattinam,0.92304,simulated,simulated
2016-06-09,Nagapattinam,0.91556,simulated,simulated
2016-06-10,Nagapattinam,0.90484,simulated,simulated
2016-06-11,Nagapattinam,0.8940399999999998,simulated,simulated
2016-06-12,Nagapattinam,0.8838399999999998,simulated,simulated
2016-06-13,Nagapattinam,0.8728399999999998,simulated,simulated
2016-06-14,Nagapattinam,0.8618799999999999,simulated,simulated
2016-06-15,Nagapattinam,0.8494799999999999,simulated,simulated
2016-06-16,Nagapattinam,0.8371199999999999,simulated,simulated
2016-06-17,Nagapattinam,0.8262799999999998,simulated,simulated
2016-06-18,Nagapattinam,0.8251599999999998,simulated,simulated
2016-06-19,Nagapattinam,0.8345199999999998,simulated,simulated
2016-06-20,Nagapattinam,0.8468799999999999,simulated,simulated
2016-06-21,Nagapattinam,0.8563599999999999,simulated,simulated
2016-06-22,Nagapattinam,0.85444,simulated,simulated
2016-06-23,Nagapattinam,0.91712,simulated,simulated
2016-06-24,Nagapattinam,0.95264,simulated,simulated
2016-06-25,Nagapattinam,0.9482,simulated,simulated
2016-06-26,Nagapattinam,0.93652,simulated,simulated
2016-06-27,Nagapattinam,0.92896,simulated,simulated
2016-06-28,Nagapattinam,0.92164,simulated,simulated
2016-06-29,Nagapattinam,0.9098,simulated,simulated
2016-06-30,Nagapattinam,0.89768,simulated,simulated
2016-07-01,Nagapattinam,0.8854000000000001,simulated,simulated
2016-07-02,Nagapattinam,0.8732800000000001,simulated,simulated
2016-07-03,Nagapattinam,0.8612000000000001,simulated,simulated
2016-07-04,Nagapattinam,0.8491200000000001,simulated,simulated
2016-07-05,Nagapattinam,0.8388400000000001,simulated,simulated
2016-07-06,Nagapattinam,0.8316800000000002,simulated,simulated
2016-07-07,Nagapattinam,0.8202800000000002,simulated,simulated
2016-07-08,Nagapattinam,0.8178400000000002,simulated,simulated
2016-07-09,Nagapattinam,0.8055600000000003,simulated,simulated
2016-07-10,Nagapattinam,0.7930400000000003,simulated,simulated
2016-07-11,Nagapattinam,0.7805600000000003,simulated,simulated
2016-07-12,Nagapattinam,0.7683200000000002,simulated,simulated
2016-07-13,Nagapattinam,0.7561200000000002,simulated,simulated
2016-07-14,Nagapattinam,0.7440400000000003,simulated,simulated
2016-07-15,Nagapattinam,0.7375600000000002,simulated,simulated
2016-07-16,Nagapattinam,0.8149200000000002,simulated,simulated
2016-07-17,Nagapattinam,0.8233600000000002,simulated,simulated
2016-07-18,Nagapattinam,0.8455600000000002,simulated,simulated
2016-07-19,Nagapattinam,0.8389200000000002,simulated,simulated
2016-07-20,Nagapattinam,0.8350400000000002,simulated,simulated
2016-07-21,Nagapattinam,0.8355200000000003,simulated,simulated
2016-07-22,Nagapattinam,0.8312000000000003,simulated,simulated
2016-07-23,Nagapattinam,0.8208400000000002,simulated,simulated
2016-07-24,Nagapattinam,0.8394800000000002,simulated,simulated
2016-07-25,Nagapattinam,0.8756800000000002,simulated,simulated
2016-07-26,Nagapattinam,0.9199200000000004,simulated,simulated
2016-07-27,Nagapattinam,0.9130000000000004,simulated,simulated
2016-07-28,Nagapattinam,0.9330000000000004,simulated,simulated
2016-07-29,Nagapattinam,0.9691200000000004,simulated,simulated
2016-07-30,Nagapattinam,0.9824000000000004,simulated,simulated
2016-07-31,Nagapattinam,0.9709200000000002,simulated,simulated
2016-08-01,Nagapattinam,0.9590400000000002,simulated,simulated
2016-08-02,Nagapattinam,0.9470800000000004,simulated,simulated
2016-08-03,Nagapattinam,0.9350000000000004,simulated,simulated
2016-08-04,Nagapattinam,0.9230400000000004,simulated,simulated
2016-08-05,Nagapattinam,0.9110400000000004,simulated,simulated
2016-08-06,Nagapattinam,0.8990400000000003,simulated,simulated
2016-08-07,Nagapattinam,0.8881600000000003,simulated,simulated
2016-08-08,Nagapattinam,0.8772800000000003,simulated,simulated
2016-08-09,Nagapattinam,0.8682000000000003,simulated,simulated
2016-08-10,Nagapattinam,0.8561200000000003,simulated,simulated
2016-08-11,Nagapattinam,0.8513200000000003,simulated,simulated
2016-08-12,Nagapattinam,0.8416000000000002,simulated,simulated
2016-08-13,Nagapattinam,0.8446400000000003,simulated,simulated
2016-08-14,Nagapattinam,0.8344400000000003,simulated,simulated
2016-08-15,Nagapattinam,0.8223200000000003,simulated,simulated
2016-08-16,Nagapattinam,0.8101200000000003,simulated,simulated
2016-08-17,Nagapattinam,0.7980000000000003,simulated,simulated
2016-08-18,Nagapattinam,0.7860000000000003,simulated,simulated
2016-08-19,Nagapattinam,0.7738800000000002,simulated,simulated
2016-08-20,Nagapattinam,0.7624400000000002,simulated,simulated
2016-08-21,Nagapattinam,0.7510400000000003,simulated,simulated
2016-08-22,Nagapattinam,0.7534400000000002,simulated,simulated
2016-08-23,Nagapattinam,0.7487200000000002,simulated,simulated
2016-08-24,Nagapattinam,0.7451200000000001,simulated,simulated
2016-08-25,Nagapattinam,0.7476400000000001,simulated,simulated
2016-08-26,Nagapattinam,0.7552000000000001,simulated,simulated
2016-08-27,Nagapattinam,0.75212,simulated,simulated
2016-08-28,Nagapattinam,0.75004,simulated,simulated
2016-08-29,Nagapattinam,0.74304,simulated,simulated
2016-08-30,Nagapattinam,0.7556400000000001,simulated,simulated
2016-08-31,Nagapattinam,0.7888800000000001,simulated,simulated
2016-09-01,Nagapattinam,0.8005200000000002,simulated,simulated
2016-09-02,Nagapattinam,0.7980000000000003,simulated,simulated
2016-09-03,Nagapattinam,0.7876000000000003,simulated,simulated
2016-09-04,Nagapattinam,0.7758400000000003,simulated,simulated
2016-09-05,Nagapattinam,0.7638800000000003,simulated,simulated
2016-09-06,Nagapattinam,0.7519600000000003,simulated,simulated
2016-09-07,Nagapattinam,0.7400000000000003,simulated,simulated
2016-09-08,Nagapattinam,0.7282800000000004,simulated,simulated
2016-09-09,Nagapattinam,0.7164800000000003,simulated,simulated
2016-09-10,Nagapattinam,0.7107600000000004,simulated,simulated
2016-09-11,Nagapattinam,0.6990400000000004,simulated,simulated
2016-09-12,Nagapattinam,0.6872400000000004,simulated,simulated
2016-09-13,Nagapattinam,0.6753600000000004,simulated,simulated
2016-09-14,Nagapattinam,0.6653600000000004,simulated,simulated
2016-09-15,Nagapattinam,0.6769200000000004,simulated,simulated
2016-09-16,Nagapattinam,0.6674800000000004,simulated,simulated
2016-09-17,Nagapattinam,0.6568400000000004,simulated,simulated
2016-09-18,Nagapattinam,0.6485200000000004,simulated,simulated
2016-09-19,Nagapattinam,0.6365200000000004,simulated,simulated
2016-09-20,Nagapattinam,0.6244400000000004,simulated,simulated
2016-09-21,Nagapattinam,0.6130000000000004,simulated,simulated
2016-09-22,Nagapattinam,0.6045600000000004,simulated,simulated
2016-09-23,Nagapattinam,0.5924800000000005,simulated,simulated
2016-09-24,Nagapattinam,0.5804400000000004,simulated,simulated
2016-09-25,Nagapattinam,0.5684800000000004,simulated,simulated
2016-09-26,Nagapattinam,0.5564800000000004,simulated,simulated
2016-09-27,Nagapattinam,0.5692800000000003,simulated,simulated
2016-09-28,Nagapattinam,0.5629200000000003,simulated,simulated
2016-09-29,Nagapattinam,0.5669200000000003,simulated,simulated
2016-09-30,Nagapattinam,0.5848400000000002,simulated,simulated
2016-10-01,Nagapattinam,0.5732000000000003,simulated,simulated
2016-10-02,Nagapattinam,0.5615600000000003,simulated,simulated
2016-10-03,Nagapattinam,0.5506800000000003,simulated,simulated
2016-10-04,Nagapattinam,0.5402400000000003,simulated,simulated
2016-10-05,Nagapattinam,0.5326800000000003,simulated,simulated
2016-10-06,Nagapattinam,0.5220400000000003,simulated,simulated
2016-10-07,Nagapattinam,0.5120800000000003,simulated,simulated
2016-10-08,Nagapattinam,0.5004400000000003,simulated,simulated
2016-10-09,Nagapattinam,0.4886400000000003,simulated,simulated
2016-10-10,Nagapattinam,0.4767600000000003,simulated,simulated
2016-10-11,Nagapattinam,0.4667200000000003,simulated,simulated
2016-10-12,Nagapattinam,0.4753600000000003,simulated,simulated
2016-10-13,Nagapattinam,0.4650000000000003,simulated,simulated
2016-10-14,Nagapattinam,0.4534000000000003,simulated,simulated
2016-10-15,Nagapattinam,0.4418800000000003,simulated,simulated
2016-10-16,Nagapattinam,0.4305200000000003,simulated,simulated
2016-10-17,Nagapattinam,0.4204000000000003,simulated,simulated
2016-10-18,Nagapattinam,0.4100000000000003,simulated,simulated
2016-10-19,Nagapattinam,0.3984000000000003,simulated,simulated
2016-10-20,Nagapattinam,0.4122000000000003,simulated,simulated
2016-10-21,Nagapattinam,0.4382400000000003,simulated,simulated
2016-10-22,Nagapattinam,0.5070800000000003,simulated,simulated
2016-10-23,Nagapattinam,0.5916000000000003,simulated,simulated
2016-10-24,Nagapattinam,0.6238000000000004,simulated,simulated
2016-10-25,Nagapattinam,0.6211600000000003,simulated,simulated
2016-10-26,Nagapattinam,0.6098400000000003,simulated,simulated
2016-10-27,Nagapattinam,0.5997200000000003,simulated,simulated
2016-10-28,Nagapattinam,0.5895200000000003,simulated,simulated
2016-10-29,Nagapattinam,0.6301200000000002,simulated,simulated
2016-10-30,Nagapattinam,0.7268000000000002,simulated,simulated
2016-10-31,Nagapattinam,0.7618400000000002,simulated,simulated
2016-11-01,Nagapattinam,0.7664400000000001,simulated,simulated
2016-11-02,Nagapattinam,0.8495600000000001,simulated,simulated
2016-11-03,Nagapattinam,0.93784,simulated,simulated
2016-11-04,Nagapattinam,0.93332,simulated,simulated
2016-11-05,Nagapattinam,0.9220000000000002,simulated,simulated
2016-11-06,Nagapattinam,0.9156000000000002,simulated,simulated
2016-11-07,Nagapattinam,0.9111600000000002,simulated,simulated
2016-11-08,Nagapattinam,0.9043600000000002,simulated,simulated
2016-11-09,Nagapattinam,0.8940800000000002,simulated,simulated
2016-11-10,Nagapattinam,0.8832000000000002,simulated,simulated
2016-11-11,Nagapattinam,0.8722400000000002,simulated,simulated
2016-11-12,Nagapattinam,0.8625200000000002,simulated,simulated
2016-11-13,Nagapattinam,0.9131200000000002,simulated,simulated
2016-11-14,Nagapattinam,0.9342400000000002,simulated,simulated
2016-11-15,Nagapattinam,0.9298400000000002,simulated,simulated
2016-11-16,Nagapattinam,0.9443600000000002,simulated,simulated
2016-11-17,Nagapattinam,0.9660800000000002,simulated,simulated
2016-11-18,Nagapattinam,0.97712,simulated,simulated
2016-11-19,Nagapattinam,0.97236,simulated,simulated
2016-11-20,Nagapattinam,0.98632,simulated,simulated
2016-11-21,Nagapattinam,0.99672,simulated,simulated
2016-11-22,Nagapattinam,1.0,simulated,simulated
2016-11-23,Nagapattinam,0.98936,simulated,simulated
2016-11-24,Nagapattinam,0.97876,simulated,simulated
2016-11-25,Nagapattinam,0.9682,simulated,simulated
2016-11-26,Nagapattinam,0.95764,simulated,simulated
2016-11-27,Nagapattinam,0.94732,simulated,simulated
2016-11-28,Nagapattinam,0.9372,simulated,simulated
2016-11-29,Nagapattinam,0.92688,simulated,simulated
2016-11-30,Nagapattinam,0.91764,simulated,simulated
2016-12-01,Nagapattinam,1.0,simulated,simulated
2016-12-02,Nagapattinam,0.99656,simulated,simulated
2016-12-03,Nagapattinam,0.98588,simulated,simulated
2016-12-04,Nagapattinam,0.9795199999999998,simulated,simulated
2016-12-05,Nagapattinam,0.9737599999999998,simulated,simulated
2016-12-06,Nagapattinam,0.96304,simulated,simulated
2016-12-07,Nagapattinam,0.9606,simulated,simulated
2016-12-08,Nagapattinam,0.9664,simulated,simulated
2016-12-09,Nagapattinam,0.9558,simulated,simulated
2016-12-10,Nagapattinam,0.94528,simulated,simulated
2016-12-11,Nagapattinam,0.9346,simulated,simulated
2016-12-12,Nagapattinam,0.9236,simulated,simulated
2016-12-13,Nagapattinam,0.9138799999999998,simulated,simulated
2016-12-14,Nagapattinam,0.9032399999999998,simulated,simulated
2016-12-15,Nagapattinam,0.8982399999999998,simulated,simulated
2016-12-16,Nagapattinam,0.8975199999999999,simulated,simulated
2016-12-17,Nagapattinam,0.8870799999999999,simulated,simulated
2016-12-18,Nagapattinam,0.8766799999999999,simulated,simulated
2016-12-19,Nagapattinam,0.8661999999999999,simulated,simulated
2016-12-20,Nagapattinam,0.91296,simulated,simulated
2016-12-21,Nagapattinam,0.91652,simulated,simulated
2016-12-22,Nagapattinam,0.90608,simulated,simulated
2016-12-23,Nagapattinam,0.8959599999999999,simulated,simulated
2016-12-24,Nagapattinam,0.8860799999999999,simulated,simulated
2016-12-25,Nagapattinam,0.8761599999999998,simulated,simulated
2016-12-26,Nagapattinam,0.8659199999999998,simulated,simulated
2016-12-27,Nagapattinam,0.8861599999999997,simulated,simulated
2016-12-28,Nagapattinam,0.9216399999999996,simulated,simulated
2016-12-29,Nagapattinam,0.9137199999999996,simulated,simulated
2016-12-30,Nagapattinam,0.9034799999999996,simulated,simulated
2016-12-31,Nagapattinam,0.8933599999999996,simulated,simulated
2017-01-01,Nagapattinam,0.8913999999999995,simulated,simulated
2017-01-02,Nagapattinam,0.8863599999999995,simulated,simulated
2017-01-03,Nagapattinam,0.8759199999999995,simulated,simulated
2017-01-04,Nagapattinam,0.8657199999999995,simulated,simulated
2017-01-05,Nagapattinam,0.8554399999999995,simulated,simulated
2017-01-06,Nagapattinam,0.8469599999999996,simulated,simulated
2017-01-07,Nagapattinam,0.8367999999999997,simulated,simulated
2017-01-08,Nagapattinam,0.8267999999999996,simulated,simulated
2017-01-09,Nagapattinam,0.8169599999999997,simulated,simulated
2017-01-10,Nagapattinam,0.8069999999999997,simulated,simulated
2017-01-11,Nagapattinam,0.7969599999999997,simulated,simulated
2017-01-12,Nagapattinam,0.7885999999999997,simulated,simulated
2017-01-13,Nagapattinam,0.7788399999999998,simulated,simulated
2017-01-14,Nagapattinam,0.7966799999999997,simulated,simulated
2017-01-15,Nagapattinam,0.7918799999999997,simulated,simulated
2017-01-16,Nagapattinam,0.7834399999999997,simulated,simulated
2017-01-17,Nagapattinam,0.7733599999999997,simulated,simulated
2017-01-18,Nagapattinam,0.7630399999999997,simulated,simulated
2017-01-19,Nagapattinam,0.7525599999999997,simulated,simulated
2017-01-20,Nagapattinam,0.7784799999999997,simulated,simulated
2017-01-21,Nagapattinam,0.9196799999999996,simulated,simulated
2017-01-22,Nagapattinam,0.9091599999999996,simulated,simulated
2017-01-23,Nagapattinam,0.9016399999999998,simulated,simulated
2017-01-24,Nagapattinam,0.8917599999999998,simulated,simulated
2017-01-25,Nagapattinam,0.8841999999999998,simulated,simulated
2017-01-26,Nagapattinam,1.0,simulated,simulated
2017-01-27,Nagapattinam,1.0,simulated,simulated
2017-01-28,Nagapattinam,1.0,simulated,simulated
2017-01-29,Nagapattinam,1.0,simulated,simulated
2017-01-30,Nagapattinam,0.98968,simulated,simulated
2017-01-31,Nagapattinam,0.97976,simulated,simulated
2017-02-01,Nagapattinam,0.96984,simulated,simulated
2017-02-02,Nagapattinam,0.95996,simulated,simulated
2017-02-03,Nagapattinam,0.9498,simulated,simulated
2017-02-04,Nagapattinam,0.93964,simulated,simulated
2017-02-05,Nagapattinam,0.9326,simulated,simulated
2017-02-06,Nagapattinam,0.92276,simulated,simulated
2017-02-07,Nagapattinam,0.9132,simulated,simulated
2017-02-08,Nagapattinam,0.90336,simulated,simulated
2017-02-09,Nagapattinam,0.89348,simulated,simulated
2017-02-10,Nagapattinam,0.88344,simulated,simulated
2017-02-11,Nagapattinam,0.87332,simulated,simulated
2017-02-12,Nagapattinam,0.86308,simulated,simulated
2017-02-13,Nagapattinam,0.8567999999999999,simulated,simulated
2017-02-14,Nagapattinam,0.8774399999999999,simulated,simulated
2017-02-15,Nagapattinam,0.8667999999999999,simulated,simulated
2017-02-16,Nagapattinam,0.8575199999999998,simulated,simulated
2017-02-17,Nagapattinam,0.8473199999999999,simulated,simulated
2017-02-18,Nagapattinam,0.8372399999999999,simulated,simulated
2017-02-19,Nagapattinam,0.8273599999999999,simulated,simulated
2017-02-20,Nagapattinam,0.8175199999999999,simulated,simulated
2017-02-21,Nagapattinam,0.80724,simulated,simulated
2017-02-22,Nagapattinam,0.79696,simulated,simulated
2017-02-23,Nagapattinam,0.78668,simulated,simulated
2017-02-24,Nagapattinam,0.77636,simulated,simulated
2017-02-25,Nagapattinam,0.7660800000000001,simulated,simulated
2017-02-26,Nagapattinam,0.7557600000000001,simulated,simulated
2017-02-27,Nagapattinam,0.7452000000000001,simulated,simulated
2017-02-28,Nagapattinam,0.7354400000000001,simulated,simulated
2017-03-01,Nagapattinam,0.7248800000000001,simulated,simulated
2017-03-02,Nagapattinam,0.71528,simulated,simulated
2017-03-03,Nagapattinam,0.76604,simulated,simulated
2017-03-04,Nagapattinam,0.90456,simulated,simulated
2017-03-05,Nagapattinam,0.90556,simulated,simulated
2017-03-06,Nagapattinam,0.9004000000000002,simulated,simulated
2017-03-07,Nagapattinam,0.8976800000000001,simulated,simulated
2017-03-08,Nagapattinam,0.8967200000000002,simulated,simulated
2017-03-09,Nagapattinam,0.9083200000000002,simulated,simulated
2017-03-10,Nagapattinam,0.9211600000000004,simulated,simulated
2017-03-11,Nagapattinam,0.9272800000000004,simulated,simulated
2017-03-12,Nagapattinam,0.9193200000000004,simulated,simulated
2017-03-13,Nagapattinam,0.9218400000000004,simulated,simulated
2017-03-14,Nagapattinam,0.9366400000000004,simulated,simulated
2017-03-15,Nagapattinam,0.9320000000000004,simulated,simulated
2017-03-16,Nagapattinam,0.9361200000000004,simulated,simulated
2017-03-17,Nagapattinam,0.9263600000000004,simulated,simulated
2017-03-18,Nagapattinam,0.9154000000000004,simulated,simulated
2017-03-19,Nagapattinam,0.9173600000000004,simulated,simulated
2017-03-20,Nagapattinam,0.9086400000000006,simulated,simulated
2017-03-21,Nagapattinam,0.8983600000000005,simulated,simulated
2017-03-22,Nagapattinam,0.8890800000000005,simulated,simulated
2017-03-23,Nagapattinam,0.8780000000000006,simulated,simulated
2017-03-24,Nagapattinam,0.8671600000000006,simulated,simulated
2017-03-25,Nagapattinam,0.8564800000000006,simulated,simulated
2017-03-26,Nagapattinam,0.8459600000000006,simulated,simulated
2017-03-27,Nagapattinam,0.8349600000000006,simulated,simulated
2017-03-28,Nagapattinam,0.8236400000000006,simulated,simulated
2017-03-29,Nagapattinam,0.8123600000000006,simulated,simulated
2017-03-30,Nagapattinam,0.8074800000000006,simulated,simulated
2017-03-31,Nagapattinam,0.7994800000000006,simulated,simulated
2017-04-01,Nagapattinam,0.7878800000000006,simulated,simulated
2017-04-02,Nagapattinam,0.7761600000000006,simulated,simulated
2017-04-03,Nagapattinam,0.7641200000000006,simulated,simulated
2017-04-04,Nagapattinam,0.7552400000000006,simulated,simulated
2017-04-05,Nagapattinam,0.7461200000000006,simulated,simulated
2017-04-06,Nagapattinam,0.7360000000000005,simulated,simulated
2017-04-07,Nagapattinam,0.7239200000000006,simulated,simulated
2017-04-08,Nagapattinam,0.7121600000000006,simulated,simulated
2017-04-09,Nagapattinam,0.7092400000000005,simulated,simulated
2017-04-10,Nagapattinam,0.6967600000000005,simulated,simulated
2017-04-11,Nagapattinam,0.6845600000000005,simulated,simulated
2017-04-12,Nagapattinam,0.6725600000000005,simulated,simulated
2017-04-13,Nagapattinam,0.6620000000000005,simulated,simulated
2017-04-14,Nagapattinam,0.6502400000000005,simulated,simulated
2017-04-15,Nagapattinam,0.6383600000000005,simulated,simulated
2017-04-16,Nagapattinam,0.6257600000000005,simulated,simulated
2017-04-17,Nagapattinam,0.6141600000000005,simulated,simulated
2017-04-18,Nagapattinam,0.6015600000000005,simulated,simulated
2017-04-19,Nagapattinam,0.5890400000000006,simulated,simulated
2017-04-20,Nagapattinam,0.5766400000000006,simulated,simulated
2017-04-21,Nagapattinam,0.5640800000000006,simulated,simulated
2017-04-22,Nagapattinam,0.5525200000000006,simulated,simulated
2017-04-23,Nagapattinam,0.5398400000000005,simulated,simulated
2017-04-24,Nagapattinam,0.5271600000000005,simulated,simulated
2017-04-25,Nagapattinam,0.5145600000000006,simulated,simulated
2017-04-26,Nagapattinam,0.5020400000000006,simulated,simulated
2017-04-27,Nagapattinam,0.4896000000000006,simulated,simulated
2017-04-28,Nagapattinam,0.4770800000000006,simulated,simulated
2017-04-29,Nagapattinam,0.4648000000000006,simulated,simulated
2017-04-30,Nagapattinam,0.4529600000000006,simulated,simulated
2017-05-01,Nagapattinam,0.4584000000000005,simulated,simulated
2017-05-02,Nagapattinam,0.4495600000000005,simulated,simulated
2017-05-03,Nagapattinam,0.4509200000000005,simulated,simulated
2017-05-04,Nagapattinam,0.4496800000000004,simulated,simulated
2017-05-05,Nagapattinam,0.4380800000000004,simulated,simulated
2017-05-06,Nagapattinam,0.4358800000000004,simulated,simulated
2017-05-07,Nagapattinam,0.4320400000000005,simulated,simulated
2017-05-08,Nagapattinam,0.4203200000000004,simulated,simulated
2017-05-09,Nagapattinam,0.4077600000000004,simulated,simulated
2017-05-10,Nagapattinam,0.3996800000000004,simulated,simulated
2017-05-11,Nagapattinam,0.3941600000000004,simulated,simulated
2017-05-12,Nagapattinam,0.3886000000000004,simulated,simulated
2017-05-13,Nagapattinam,0.3908400000000004,simulated,simulated
2017-05-14,Nagapattinam,0.3780800000000004,simulated,simulated
2017-05-15,Nagapattinam,0.3650000000000004,simulated,simulated
2017-05-16,Nagapattinam,0.3518400000000004,simulated,simulated
2017-05-17,Nagapattinam,0.3386000000000004,simulated,simulated
2017-05-18,Nagapattinam,0.3712000000000004,simulated,simulated
2017-05-19,Nagapattinam,0.3584000000000004,simulated,simulated
2017-05-20,Nagapattinam,0.3465600000000004,simulated,simulated
2017-05-21,Nagapattinam,0.3336400000000004,simulated,simulated
2017-05-22,Nagapattinam,0.3320800000000004,simulated,simulated
2017-05-23,Nagapattinam,0.3211600000000004,simulated,simulated
2017-05-24,Nagapattinam,0.3126800000000004,simulated,simulated
2017-05-25,Nagapattinam,0.2999200000000004,simulated,simulated
2017-05-26,Nagapattinam,0.3003200000000004,simulated,simulated
2017-05-27,Nagapattinam,0.2912000000000004,simulated,simulated
2017-05-28,Nagapattinam,0.2915200000000004,simulated,simulated
2017-05-29,Nagapattinam,0.2954000000000004,simulated,simulated
2017-05-30,Nagapattinam,0.2862000000000004,simulated,simulated
2017-05-31,Nagapattinam,0.2778400000000003,simulated,simulated
2017-06-01,Nagapattinam,0.2717600000000003,simulated,simulated
2017-06-02,Nagapattinam,0.2614800000000003,simulated,simulated
2017-06-03,Nagapattinam,0.2769200000000003,simulated,simulated
2017-06-04,Nagapattinam,0.2640400000000003,simulated,simulated
2017-06-05,Nagapattinam,0.2739200000000003,simulated,simulated
2017-06-06,Nagapattinam,0.2713200000000003,simulated,simulated
2017-06-07,Nagapattinam,0.2745600000000003,simulated,simulated
2017-06-08,Nagapattinam,0.2751600000000003,simulated,simulated
2017-06-09,Nagapattinam,0.2626400000000004,simulated,simulated
2017-06-10,Nagapattinam,0.2519200000000004,simulated,simulated
2017-06-11,Nagapattinam,0.2407600000000004,simulated,simulated
2017-06-12,Nagapattinam,0.2283200000000003,simulated,simulated
2017-06-13,Nagapattinam,0.2171200000000004,simulated,simulated
2017-06-14,Nagapattinam,0.2149200000000004,simulated,simulated
2017-06-15,Nagapattinam,0.2254400000000004,simulated,simulated
2017-06-16,Nagapattinam,0.2259200000000004,simulated,simulated
2017-06-17,Nagapattinam,0.2172000000000004,simulated,simulated
2017-06-18,Nagapattinam,0.2060000000000004,simulated,simulated
2017-06-19,Nagapattinam,0.2156800000000004,simulated,simulated
2017-06-20,Nagapattinam,0.3119200000000004,simulated,simulated
2017-06-21,Nagapattinam,0.3230800000000004,simulated,simulated
2017-06-22,Nagapattinam,0.3113600000000004,simulated,simulated
2017-06-23,Nagapattinam,0.3105200000000004,simulated,simulated
2017-06-24,Nagapattinam,0.3494800000000004,simulated,simulated
2017-06-25,Nagapattinam,0.3385200000000004,simulated,simulated
2017-06-26,Nagapattinam,0.3390800000000004,simulated,simulated
2017-06-27,Nagapattinam,0.3711200000000004,simulated,simulated
2017-06-28,Nagapattinam,0.3589600000000004,simulated,simulated
2017-06-29,Nagapattinam,0.3470000000000004,simulated,simulated
2017-06-30,Nagapattinam,0.3369200000000004,simulated,simulated
2017-07-01,Nagapattinam,0.3244000000000004,simulated,simulated
2017-07-02,Nagapattinam,0.3370400000000004,simulated,simulated
